instance_id,business_id,name,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open,price,takeout,delivery,outdoor_seating,good_for_kids,alcohol,wifi,ambience,hours
8jmTWp1l7gjs0sJJMthMsw__soul_food,8jmTWp1l7gjs0sJJMthMsw,Blue Bay Restaurant,Soul Food,8jmTWp1l7gjs0sJJMthMsw,Soul Food,39.9776903,-75.2723037,-10060.146814,276.682027,Philadelphia,PA,2.5,27,1,1,true,false,false,true,none,free,,"{""Monday"": ""11:0-22:30"", ""Tuesday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30"", ""Thursday"": ""11:0-22:30"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""0:0-21:30""}"
_zIs2Rzj4KQpnFRxKrT_sA__pizza,_zIs2Rzj4KQpnFRxKrT_sA,Little Caesars,Pizza,_zIs2Rzj4KQpnFRxKrT_sA,Pizza,39.9823271,-75.2393831,-7254.938503,792.276323,Philadelphia,PA,2.5,6,1,1,,,,,,,,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-22:0"", ""Saturday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0""}"
ZUp2DI8r1ro5iY3ldR6x6w__sandwiches,ZUp2DI8r1ro5iY3ldR6x6w,Jeans Cafe,Sandwiches,ZUp2DI8r1ro5iY3ldR6x6w,Sandwiches,39.9491798,-75.1635651,-794.388150,-2893.540360,Philadelphia,PA,4.0,180,1,1,true,true,false,true,none,no,casual,"{""Monday"": ""8:0-17:0"", ""Tuesday"": ""8:0-17:0"", ""Wednesday"": ""8:0-17:0"", ""Thursday"": ""12:0-17:0"", ""Friday"": ""12:0-17:0""}"
dyNgfmu0wiQej_ivrxOSqw__fitness_and_instruction,dyNgfmu0wiQej_ivrxOSqw,LA Fitness,Fitness & Instruction,dyNgfmu0wiQej_ivrxOSqw,Fitness & Instruction,39.9913623,-75.1013861,4503.965280,1796.946112,Philadelphia,PA,3.0,9,0,,,,,,,,,"{""Monday"": ""6:0-23:0"", ""Tuesday"": ""6:0-23:0"", ""Wednesday"": ""6:0-23:0"", ""Thursday"": ""6:0-23:0"", ""Friday"": ""6:0-21:0"", ""Saturday"": ""8:0-19:0"", ""Sunday"": ""8:0-18:0""}"
U_bggtYOkK-teWol46LHrw__pizza,U_bggtYOkK-teWol46LHrw,Vincent's Pizza,Pizza,U_bggtYOkK-teWol46LHrw,Pizza,39.9747601,-75.2491767,-8089.463892,-49.136849,Philadelphia,PA,4.5,33,0,1,true,true,false,true,none,no,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0""}"
TY4UT7ZHW9cfzxvna4mnfQ__fitness_and_instruction,TY4UT7ZHW9cfzxvna4mnfQ,Dhyana Yoga,Fitness & Instruction,TY4UT7ZHW9cfzxvna4mnfQ,Fitness & Instruction,39.9632820,-75.1711770,-1443.008046,-1325.445099,Philadelphia,PA,5.0,6,0,,,,,false,,,,
P9HxiR4Zd2Nf5aQw-88oZA__italian,P9HxiR4Zd2Nf5aQw-88oZA,Ristorante Mamma Maria's,Italian,P9HxiR4Zd2Nf5aQw-88oZA,Italian,39.9290917,-75.1640917,-839.260421,-5127.238251,Philadelphia,PA,3.5,97,1,2,true,true,true,false,,,,
kj3Lyh9KooU8GcRBbMDQWQ__bakeries,kj3Lyh9KooU8GcRBbMDQWQ,Le Pain Quotidien,Bakeries,kj3Lyh9KooU8GcRBbMDQWQ,Bakeries,39.9496210,-75.1652520,-938.131093,-2844.481090,Philadelphia,PA,3.5,312,1,2,true,true,true,true,none,free,casual|classy,"{""Monday"": ""7:30-16:0"", ""Tuesday"": ""7:30-16:0"", ""Wednesday"": ""7:30-16:0"", ""Thursday"": ""7:30-16:0"", ""Friday"": ""7:30-16:0"", ""Saturday"": ""8:0-16:0"", ""Sunday"": ""8:0-16:0""}"
1TMkNxmaJuMCZh1osxizPA__cheesesteaks,1TMkNxmaJuMCZh1osxizPA,Shake Shack,Cheesesteaks,1TMkNxmaJuMCZh1osxizPA,Cheesesteaks,39.9535110,-75.1883900,-2909.750155,-2411.932228,Philadelphia,PA,3.5,218,1,2,true,true,true,true,beer_and_wine,free,casual|classy,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-22:0""}"
EaGQz-Y2aAdfrn1XXgjJ6A__coffee_and_tea,EaGQz-Y2aAdfrn1XXgjJ6A,Ultimo Coffee,Coffee & Tea,EaGQz-Y2aAdfrn1XXgjJ6A,Coffee & Tea,39.9425680,-75.1790200,-2111.320273,-3628.739991,Philadelphia,PA,4.0,156,1,2,true,true,true,,,free,,"{""Monday"": ""7:0-17:0"", ""Tuesday"": ""7:0-17:0"", ""Wednesday"": ""7:0-17:0"", ""Thursday"": ""7:0-17:0"", ""Friday"": ""7:0-17:0"", ""Saturday"": ""8:0-17:0"", ""Sunday"": ""8:0-17:0""}"
5Orn19gUeqCgKu5IRYlvpQ__fast_food,5Orn19gUeqCgKu5IRYlvpQ,Popeyes Louisiana Kitchen,Fast Food,5Orn19gUeqCgKu5IRYlvpQ,Fast Food,39.9247430,-75.1690735,-1263.766076,-5610.792297,Philadelphia,PA,3.0,20,1,1,true,true,,true,,free,,"{""Monday"": ""7:0-23:0"", ""Tuesday"": ""7:0-23:0"", ""Wednesday"": ""7:0-23:0"", ""Thursday"": ""7:0-23:0"", ""Friday"": ""7:0-23:0"", ""Saturday"": ""7:0-23:0"", ""Sunday"": ""7:0-23:0""}"
3xqI9xG6MFQYkCPVED985Q__cheesesteaks,3xqI9xG6MFQYkCPVED985Q,Frak's Steaks,Cheesesteaks,3xqI9xG6MFQYkCPVED985Q,Cheesesteaks,40.0263908,-75.2244345,-5981.148862,5691.942980,Philadelphia,PA,3.5,27,0,1,true,true,true,true,none,no,casual,"{""Monday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-3:0"", ""Friday"": ""11:0-3:0"", ""Saturday"": ""11:0-3:0"", ""Sunday"": ""11:0-23:0""}"
xdqIB-PWPv6JUhrGHyKdOg__burgers,xdqIB-PWPv6JUhrGHyKdOg,Not Just Pizza,Burgers,xdqIB-PWPv6JUhrGHyKdOg,Burgers,39.9213449,-75.1651519,-929.601441,-5988.644299,Philadelphia,PA,2.5,97,1,1,true,true,false,true,none,no,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""9:0-23:0"", ""Wednesday"": ""9:0-23:0"", ""Thursday"": ""9:0-23:0"", ""Friday"": ""9:0-23:0"", ""Saturday"": ""9:0-23:0"", ""Sunday"": ""9:0-23:0""}"
iy5qn9Yw0vepq9lxM03pGQ__grocery,iy5qn9Yw0vepq9lxM03pGQ,Food Basics,Grocery,iy5qn9Yw0vepq9lxM03pGQ,Grocery,40.0522301,-75.0104222,12255.117463,8565.146017,Philadelphia,PA,4.0,5,0,1,,,,,,,,
i6jA8vSHrP9LiUPHlqPVwA__coffee_and_tea,i6jA8vSHrP9LiUPHlqPVwA,Cafe Olé,Coffee & Tea,i6jA8vSHrP9LiUPHlqPVwA,Coffee & Tea,39.9535195,-75.1448115,803.630505,-2410.987760,Philadelphia,PA,4.0,371,1,1,true,true,true,true,none,free,casual,"{""Monday"": ""8:0-18:0"", ""Tuesday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0"", ""Thursday"": ""8:0-18:0"", ""Friday"": ""8:0-18:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""8:0-18:0""}"
c72aNhUfFbeJsJzGRsSqpw__chinese,c72aNhUfFbeJsJzGRsSqpw,Red Central Chinese Restaurant,Chinese,c72aNhUfFbeJsJzGRsSqpw,Chinese,40.0051957,-75.1040227,4279.293025,3335.149477,Philadelphia,PA,2.5,15,1,2,true,true,false,false,none,no,,"{""Monday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30"", ""Thursday"": ""11:0-22:30"", ""Friday"": ""11:0-23:30"", ""Saturday"": ""11:0-23:30"", ""Sunday"": ""12:0-22:30""}"
oDl1Zh9L7rM3o5RNur0kZA__cheesesteaks,oDl1Zh9L7rM3o5RNur0kZA,Lee's Market,Cheesesteaks,oDl1Zh9L7rM3o5RNur0kZA,Cheesesteaks,39.9623033,-75.1940775,-3394.388726,-1434.269923,Philadelphia,PA,4.5,18,1,1,true,false,,true,,,,"{""Monday"": ""8:30-20:0"", ""Tuesday"": ""8:30-20:0"", ""Wednesday"": ""8:30-20:0"", ""Thursday"": ""8:30-20:0"", ""Friday"": ""8:30-20:0"", ""Saturday"": ""8:30-20:0"", ""Sunday"": ""10:0-18:0""}"
HWTq8bdRdf6feY75Twgwmg__seafood,HWTq8bdRdf6feY75Twgwmg,Cajun Heroes Seafood Boil Gumbo & Po’Boys,Seafood,HWTq8bdRdf6feY75Twgwmg,Seafood,39.9412059,-75.1468728,627.984435,-3780.198810,Philadelphia,PA,4.0,77,1,2,true,true,false,,full_bar,free,casual|trendy,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""14:0-21:0"", ""Wednesday"": ""14:0-21:0"", ""Thursday"": ""14:0-21:0"", ""Friday"": ""14:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}"
8Iun0Mjc2PvFx9-iNR7qyQ__fitness_and_instruction,8Iun0Mjc2PvFx9-iNR7qyQ,CrossFit University City,Fitness & Instruction,8Iun0Mjc2PvFx9-iNR7qyQ,Fitness & Instruction,39.9523120,-75.1790070,-2110.212526,-2545.255130,Philadelphia,PA,5.0,17,1,,,,,true,,,,"{""Monday"": ""16:30-20:30"", ""Tuesday"": ""16:30-20:30"", ""Wednesday"": ""16:30-20:30"", ""Thursday"": ""16:30-20:30"", ""Friday"": ""16:30-19:30"", ""Saturday"": ""9:0-12:0"", ""Sunday"": ""17:30-18:30""}"
0LLqluhzWOkz2H0GmSY_Sg__italian,0LLqluhzWOkz2H0GmSY_Sg,Moda,Italian,0LLqluhzWOkz2H0GmSY_Sg,Italian,39.9480619,-75.1430228,956.047940,-3017.845340,Philadelphia,PA,2.5,5,0,3,false,false,,false,full_bar,,,
d48Xrx8MhGtdaLvhcYzNWQ__vietnamese,d48Xrx8MhGtdaLvhcYzNWQ,Cafe Diem,Vietnamese,d48Xrx8MhGtdaLvhcYzNWQ,Vietnamese,39.9362435,-75.1566700,-206.847715,-4331.993276,Philadelphia,PA,4.5,264,1,1,,,false,true,none,no,casual,"{""Monday"": ""8:0-18:30"", ""Tuesday"": ""8:0-18:30"", ""Wednesday"": ""8:0-18:30"", ""Thursday"": ""8:0-18:30"", ""Friday"": ""8:0-18:30"", ""Saturday"": ""8:0-18:30"", ""Sunday"": ""8:0-18:30""}"
7rXZnfu2QJBfpp44B8lq5Q__pizza,7rXZnfu2QJBfpp44B8lq5Q,Roma's Pizza,Pizza,7rXZnfu2QJBfpp44B8lq5Q,Pizza,40.0344556,-75.2159653,-5259.477319,6588.709063,Philadelphia,PA,4.5,83,1,1,true,true,false,true,none,no,casual,"{""Monday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""13:0-21:0""}"
Mm0_9ASJUhxVbjALMaTw6Q__breakfast_and_brunch,Mm0_9ASJUhxVbjALMaTw6Q,Chestnut Food Market,Breakfast & Brunch,Mm0_9ASJUhxVbjALMaTw6Q,Breakfast & Brunch,39.9494826,-75.1544803,-20.260531,-2859.870490,Philadelphia,PA,3.5,16,0,1,true,true,false,true,none,,,"{""Monday"": ""7:0-19:0"", ""Tuesday"": ""7:0-19:0"", ""Wednesday"": ""7:0-19:0"", ""Thursday"": ""7:0-19:0"", ""Friday"": ""7:0-19:0"", ""Saturday"": ""9:0-17:0""}"
l4YoHcvnsK7ICDrTqL7EEg__desserts,l4YoHcvnsK7ICDrTqL7EEg,Vernick Fish,Desserts,l4YoHcvnsK7ICDrTqL7EEg,Desserts,39.9553070,-75.1711220,-1438.321424,-2212.225864,Philadelphia,PA,4.5,129,1,3,true,false,true,,full_bar,free,classy,"{""Monday"": ""0:0-0:0"", ""Wednesday"": ""18:0-22:0"", ""Thursday"": ""18:0-22:0"", ""Friday"": ""18:0-22:0"", ""Saturday"": ""18:0-22:0""}"
M0NNxVaepbnGSHQEXyxt8Q__italian,M0NNxVaepbnGSHQEXyxt8Q,Chiarella's Ristorante,Italian,M0NNxVaepbnGSHQEXyxt8Q,Italian,39.9297224,-75.1632703,-769.267859,-5057.107514,Philadelphia,PA,4.0,110,0,2,true,false,true,true,none,free,casual,"{""Monday"": ""16:30-22:0"", ""Wednesday"": ""16:30-22:0"", ""Thursday"": ""16:30-22:0"", ""Friday"": ""16:30-23:0"", ""Saturday"": ""16:30-23:0"", ""Sunday"": ""16:0-22:0""}"
csfMjRRfr-sku6L6bhEf_A__italian,csfMjRRfr-sku6L6bhEf_A,Local Tavern,Italian,csfMjRRfr-sku6L6bhEf_A,Italian,39.8951784,-75.2279726,-6282.634963,-8898.230366,Philadelphia,PA,2.5,275,1,2,true,false,false,false,full_bar,free,casual,"{""Monday"": ""5:0-0:0"", ""Tuesday"": ""5:0-0:0"", ""Wednesday"": ""5:0-0:0"", ""Thursday"": ""5:0-0:0"", ""Friday"": ""5:0-0:0"", ""Saturday"": ""5:0-0:0"", ""Sunday"": ""5:0-0:0""}"
hKfs-tsper4UuAOiG23z2A__coffee_and_tea,hKfs-tsper4UuAOiG23z2A,Two Persons Coffee,Coffee & Tea,hKfs-tsper4UuAOiG23z2A,Coffee & Tea,39.9252954,-75.1598280,-475.945001,-5549.368134,Philadelphia,PA,4.5,16,1,2,true,,,,,free,,"{""Monday"": ""8:0-14:0"", ""Tuesday"": ""8:0-14:0"", ""Wednesday"": ""8:0-14:0"", ""Thursday"": ""8:0-14:0"", ""Friday"": ""8:0-14:0"", ""Saturday"": ""8:0-14:0""}"
VDJrE9enDtjbzhr6vCRI1Q__fitness_and_instruction,VDJrE9enDtjbzhr6vCRI1Q,Lithe Method,Fitness & Instruction,VDJrE9enDtjbzhr6vCRI1Q,Fitness & Instruction,39.9514833,-75.1444474,834.655922,-2637.402493,Philadelphia,PA,4.5,19,0,,,,,false,,,,"{""Monday"": ""16:0-20:0"", ""Tuesday"": ""17:0-20:0"", ""Wednesday"": ""17:0-20:0"", ""Thursday"": ""16:0-20:0"", ""Friday"": ""17:0-19:0"", ""Saturday"": ""8:0-11:30"", ""Sunday"": ""8:0-12:30""}"
M8gqtBtaryMw4a5QStE1QQ__coffee_and_tea,M8gqtBtaryMw4a5QStE1QQ,Arbol Café,Coffee & Tea,M8gqtBtaryMw4a5QStE1QQ,Coffee & Tea,39.9643891,-75.1410147,1127.160752,-1202.341026,Philadelphia,PA,4.0,47,0,1,true,false,true,true,none,free,,"{""Monday"": ""8:0-18:0"", ""Tuesday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0"", ""Friday"": ""8:0-18:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""8:0-18:0""}"
58Etdgo1QYkcOdZC7xTQgA__desserts,58Etdgo1QYkcOdZC7xTQgA,Jeni's Splendid Ice Creams,Desserts,58Etdgo1QYkcOdZC7xTQgA,Desserts,39.9520009,-75.1720184,-1514.704834,-2579.847919,Philadelphia,PA,4.5,8,1,,true,true,,,,,,"{""Monday"": ""12:0-23:0"", ""Tuesday"": ""12:0-23:0"", ""Wednesday"": ""12:0-23:0"", ""Thursday"": ""12:0-23:0"", ""Friday"": ""12:0-23:0"", ""Saturday"": ""12:0-23:0"", ""Sunday"": ""12:0-23:0""}"
ySlb6aLKqaUmS9TS7ZCI7w__cheesesteaks,ySlb6aLKqaUmS9TS7ZCI7w,Zesto Pizza & Grill,Cheesesteaks,ySlb6aLKqaUmS9TS7ZCI7w,Cheesesteaks,39.9546963,-75.2023282,-4097.439128,-2280.130720,Philadelphia,PA,4.0,127,1,1,true,true,,true,none,no,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}"
QSX3ezwj6-KLCrLyrc9ZPA__grocery,QSX3ezwj6-KLCrLyrc9ZPA,The Fresh Grocer of 56th & Chestnut,Grocery,QSX3ezwj6-KLCrLyrc9ZPA,Grocery,39.9604190,-75.2337770,-6777.235433,-1643.796614,Philadelphia,PA,2.5,29,1,2,true,,,,,,,"{""Monday"": ""6:0-0:0"", ""Tuesday"": ""6:0-0:0"", ""Wednesday"": ""6:0-0:0"", ""Thursday"": ""6:0-0:0"", ""Friday"": ""6:0-0:0"", ""Saturday"": ""6:0-0:0"", ""Sunday"": ""6:0-0:0""}"
Z-tqtgCNUEzHPdbE7NTPuA__bakeries,Z-tqtgCNUEzHPdbE7NTPuA,Famous 4th Street Cookie,Bakeries,Z-tqtgCNUEzHPdbE7NTPuA,Bakeries,40.0083072,-75.1933646,-3333.642288,3681.135627,Philadelphia,PA,5.0,5,1,,true,true,,,,,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-14:0"", ""Wednesday"": ""8:0-14:0"", ""Thursday"": ""8:0-14:0"", ""Friday"": ""8:0-12:30""}"
xYHDcds5WortjUJnfvh_wA__chinese,xYHDcds5WortjUJnfvh_wA,Chili Garden,Chinese,xYHDcds5WortjUJnfvh_wA,Chinese,39.9485252,-75.2162502,-5283.754018,-2966.328659,Philadelphia,PA,3.5,64,1,1,true,true,false,true,none,free,casual,"{""Tuesday"": ""12:0-20:30"", ""Wednesday"": ""12:0-20:30"", ""Thursday"": ""12:0-20:30"", ""Friday"": ""12:0-20:30"", ""Saturday"": ""12:0-20:30"", ""Sunday"": ""12:0-20:30""}"
qeGoudzR2NO9KtLdmSHtpQ__cheesesteaks,qeGoudzR2NO9KtLdmSHtpQ,Pizza House & Steaks,Cheesesteaks,qeGoudzR2NO9KtLdmSHtpQ,Cheesesteaks,40.0661423,-75.1594233,-441.459988,10112.114212,Philadelphia,PA,2.0,10,0,2,true,true,false,true,,no,,"{""Monday"": ""11:0-22:30"", ""Tuesday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30"", ""Thursday"": ""11:0-22:30"", ""Friday"": ""11:0-22:30"", ""Saturday"": ""11:0-22:30"", ""Sunday"": ""12:0-21:30""}"
QGCj7OANecI2SX31_3SYQA__specialty_food,QGCj7OANecI2SX31_3SYQA,Produce Junction,Specialty Food,QGCj7OANecI2SX31_3SYQA,Specialty Food,39.9926388,-75.2261440,-6126.817580,1938.886632,Philadelphia,PA,4.0,64,1,1,false,false,,true,,,,"{""Monday"": ""8:0-17:30"", ""Tuesday"": ""8:0-17:30"", ""Wednesday"": ""8:0-17:30"", ""Thursday"": ""8:0-17:30"", ""Friday"": ""8:0-17:30"", ""Saturday"": ""8:0-17:30"", ""Sunday"": ""8:0-16:0""}"
1mHwt5rp9aKqUcFsNTBVVQ__korean,1mHwt5rp9aKqUcFsNTBVVQ,Miran,Korean,1mHwt5rp9aKqUcFsNTBVVQ,Korean,39.9519860,-75.1749200,-1761.953942,-2581.504726,Philadelphia,PA,3.0,43,0,2,true,true,false,true,none,no,,
Pnxr8LN-5rqxENU9HOSX9Q__korean,Pnxr8LN-5rqxENU9HOSX9Q,moonbowls,Korean,Pnxr8LN-5rqxENU9HOSX9Q,Korean,39.9707291,-75.1577368,-297.750141,-497.362405,Philadelphia,PA,4.5,21,1,,true,true,,,,,,"{""Monday"": ""12:0-22:0"", ""Tuesday"": ""12:0-22:0"", ""Wednesday"": ""12:0-22:0"", ""Thursday"": ""12:0-22:0"", ""Friday"": ""12:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Sunday"": ""12:0-22:0""}"
o6jgjerPGnQQUUJZtqPwWQ__italian,o6jgjerPGnQQUUJZtqPwWQ,Pizza Hut,Italian,o6jgjerPGnQQUUJZtqPwWQ,Italian,39.9021280,-75.2409345,-7387.135314,-8125.469036,Philadelphia,PA,2.0,15,0,1,true,true,false,true,none,free,,"{""Monday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Sunday"": ""11:0-23:0""}"
Sp-LM7L_6M-MPo5NCHw8Og__chinese,Sp-LM7L_6M-MPo5NCHw8Og,Hidden Gem Cafe,Chinese,Sp-LM7L_6M-MPo5NCHw8Og,Chinese,39.9542400,-75.1563800,-182.136438,-2330.871015,Philadelphia,PA,4.5,108,0,1,true,true,false,true,none,free,casual,"{""Monday"": ""9:0-21:0"", ""Tuesday"": ""9:0-21:0"", ""Wednesday"": ""9:0-21:0"", ""Thursday"": ""9:0-21:0"", ""Friday"": ""9:0-21:0"", ""Saturday"": ""9:0-21:0"", ""Sunday"": ""9:0-21:0""}"
0ZQVSAC4uwZR1JXmDrh9CQ__fast_food,0ZQVSAC4uwZR1JXmDrh9CQ,Taco Bell,Fast Food,0ZQVSAC4uwZR1JXmDrh9CQ,Fast Food,39.9529554,-75.1654761,-957.231154,-2473.713560,Philadelphia,PA,2.5,6,0,1,true,false,false,true,,no,,
YdsPB-Wl4CEo56qaFTTlGQ__breakfast_and_brunch,YdsPB-Wl4CEo56qaFTTlGQ,Reed's Coffee & Tea House,Breakfast & Brunch,YdsPB-Wl4CEo56qaFTTlGQ,Breakfast & Brunch,39.9601619,-75.1972050,-3660.887765,-1672.384869,Philadelphia,PA,4.5,106,0,1,true,false,true,true,none,free,casual,"{""Monday"": ""7:0-17:0"", ""Tuesday"": ""7:0-19:0"", ""Wednesday"": ""7:0-19:0"", ""Thursday"": ""7:0-19:0"", ""Friday"": ""7:0-19:0"", ""Saturday"": ""9:0-17:0""}"
Ri_k9eVAKZPn3qH39frvWw__chinese,Ri_k9eVAKZPn3qH39frvWw,Sang Kee Peking Duck,Chinese,Ri_k9eVAKZPn3qH39frvWw,Chinese,39.9533700,-75.1592950,-430.527378,-2427.610735,Philadelphia,PA,3.5,135,1,1,true,false,false,true,none,no,casual,"{""Monday"": ""10:30-18:0"", ""Tuesday"": ""10:30-18:0"", ""Wednesday"": ""10:30-18:0"", ""Thursday"": ""10:30-18:0"", ""Friday"": ""10:30-18:0"", ""Saturday"": ""10:30-18:0"", ""Sunday"": ""9:0-16:0""}"
KN3-8a1ito3X54_8YKOipA__american_(traditional),KN3-8a1ito3X54_8YKOipA,Zea May's,American (Traditional),KN3-8a1ito3X54_8YKOipA,American (Traditional),39.9499983,-75.1799987,-2194.716572,-2802.527187,Philadelphia,PA,3.5,8,1,1,true,,false,true,none,no,,
wrlH33d6kVvLvoxTvG5wVA__american_(new),wrlH33d6kVvLvoxTvG5wVA,Johnny Utahs,American (New),wrlH33d6kVvLvoxTvG5wVA,American (New),39.9589021,-75.1435969,907.128133,-1812.468431,Philadelphia,PA,2.0,43,0,2,false,false,false,false,full_bar,no,casual,
9ZmVhCA2m3yK2mXHDFUlfA__pizza,9ZmVhCA2m3yK2mXHDFUlfA,The Pizza Shack,Pizza,9ZmVhCA2m3yK2mXHDFUlfA,Pizza,39.9194912,-75.1726302,-1566.837107,-6194.766619,Philadelphia,PA,3.5,85,1,2,true,true,false,true,none,no,casual,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""12:0-21:0""}"
OaHcc6K38XQaStonzKJ3bg__burgers,OaHcc6K38XQaStonzKJ3bg,El  Chilito Loco  Mexican Restaurant,Burgers,OaHcc6K38XQaStonzKJ3bg,Burgers,39.9217318,-75.1601358,-502.173039,-5945.622922,Philadelphia,PA,3.0,23,1,,true,true,,,,,,"{""Monday"": ""15:0-23:0"", ""Wednesday"": ""15:0-2:0"", ""Thursday"": ""15:0-23:0"", ""Friday"": ""14:0-23:0"", ""Saturday"": ""15:0-23:0"", ""Sunday"": ""14:0-3:0""}"
B0md6FVC6Or4jZXCvOv1eg__seafood,B0md6FVC6Or4jZXCvOv1eg,Veganish,Seafood,B0md6FVC6Or4jZXCvOv1eg,Seafood,39.9718804,-75.2261362,-6126.150443,-369.340218,Philadelphia,PA,4.0,89,1,,true,true,,,none,,,"{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""11:0-21:0""}"
ZRCY1Y3V4ikJs8K7yZ554A__sandwiches,ZRCY1Y3V4ikJs8K7yZ554A,Manny Brown's,Sandwiches,ZRCY1Y3V4ikJs8K7yZ554A,Sandwiches,39.9417207,-75.1513230,248.777107,-3722.955583,Philadelphia,PA,3.5,124,0,2,true,true,false,false,full_bar,free,,"{""Monday"": ""11:0-2:0"", ""Tuesday"": ""11:0-2:0"", ""Wednesday"": ""11:0-2:0"", ""Thursday"": ""11:0-2:0"", ""Friday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Sunday"": ""11:0-2:0""}"
PQ15SQ4e9Gpw7KpoYHjlow__desserts,PQ15SQ4e9Gpw7KpoYHjlow,Tandoor Authentic Indian Restaurant,Desserts,PQ15SQ4e9Gpw7KpoYHjlow,Desserts,39.9780802,-75.1339293,1730.916898,320.041937,Philadelphia,PA,4.0,160,0,2,true,true,true,true,none,free,casual,"{""Monday"": ""12:0-22:30"", ""Tuesday"": ""12:0-22:15"", ""Wednesday"": ""12:0-22:15"", ""Thursday"": ""12:0-22:15"", ""Friday"": ""12:0-2:0"", ""Saturday"": ""12:0-2:0"", ""Sunday"": ""12:0-1:0""}"
G-W4bF6oQblDpmpDj3Ft7A__specialty_food,G-W4bF6oQblDpmpDj3Ft7A,John Lerro Candies,Specialty Food,G-W4bF6oQblDpmpDj3Ft7A,Specialty Food,39.9197774,-75.1710343,-1430.848393,-6162.942587,Philadelphia,PA,4.0,12,1,2,,,,,,,,"{""Tuesday"": ""10:0-17:0"", ""Wednesday"": ""10:0-17:0"", ""Thursday"": ""10:0-17:0"", ""Friday"": ""10:0-16:0"", ""Saturday"": ""10:0-16:0""}"
f-XoS1T_myjTKwE11eq9sg__specialty_food,f-XoS1T_myjTKwE11eq9sg,Le Cochon Noir,Specialty Food,f-XoS1T_myjTKwE11eq9sg,Specialty Food,39.9800327,-75.2211095,-5697.821289,537.150331,Philadelphia,PA,4.0,24,0,2,true,false,true,true,full_bar,no,,
EhotxJEJxpMgCJ0F82Buvg__seafood,EhotxJEJxpMgCJ0F82Buvg,The Olde Bar,Seafood,EhotxJEJxpMgCJ0F82Buvg,Seafood,39.9469051,-75.1440924,864.908268,-3146.473574,Philadelphia,PA,4.0,302,1,2,true,true,true,false,full_bar,free,classy,"{""Wednesday"": ""16:0-22:0"", ""Thursday"": ""16:0-22:0"", ""Friday"": ""16:0-23:0"", ""Saturday"": ""12:0-23:0"", ""Sunday"": ""12:0-22:0""}"
