instance_id,business_id,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open
qONVcsU_vo3KFve4PtZqpg__food,qONVcsU_vo3KFve4PtZqpg,Food,qONVcsU_vo3KFve4PtZqpg,Food,40.0426716777,-75.0743865967,6472.417307,6984.858272,Philadelphia,PA,2.5,30,1
qOV8y_XNg9qLdPMsj9xUCA__local_services,qOV8y_XNg9qLdPMsj9xUCA,Local Services,qOV8y_XNg9qLdPMsj9xUCA,Local Services,40.026039,-75.215688,-5567.239104,5135.386340,Philadelphia,PA,4.5,9,1
qOgjA3ZyLo8jFDgaLIh2NQ__home_services,qOgjA3ZyLo8jFDgaLIh2NQ,Home Services,qOgjA3ZyLo8jFDgaLIh2NQ,Home Services,39.9531865,-75.1749671,-2097.594548,-2965.453242,Philadelphia,PA,4.0,15,1
qOrNC_PsAHf-LPsyyzBIUw__home_services,qOrNC_PsAHf-LPsyyzBIUw,Home Services,qOrNC_PsAHf-LPsyyzBIUw,Home Services,39.953669,-75.169586,-1639.095244,-2911.801616,Philadelphia,PA,3.5,5,1
qOrzaDT6Q92tVnBziWw8NA__event_planning___services,qOrzaDT6Q92tVnBziWw8NA,Event Planning & Services,qOrzaDT6Q92tVnBziWw8NA,Event Planning & Services,39.9689478,-75.1348105,1323.968546,-1212.874224,Philadelphia,PA,4.5,326,1
qP1OtBf20pNb_W_wDTW10g__local_services,qP1OtBf20pNb_W_wDTW10g,Local Services,qP1OtBf20pNb_W_wDTW10g,Local Services,39.975806,-75.120007,2585.308133,-450.276125,Philadelphia,PA,4.5,16,1
qPBf1UrJeuMNy2EvBlGThg__beauty___spas,qPBf1UrJeuMNy2EvBlGThg,Beauty & Spas,qPBf1UrJeuMNy2EvBlGThg,Beauty & Spas,39.948392,-75.152695,-199.889180,-3498.578054,Philadelphia,PA,4.0,18,1
qPMyI7vtwLXCeWYCxgfU3A__event_planning___services,qPMyI7vtwLXCeWYCxgfU3A,Event Planning & Services,qPMyI7vtwLXCeWYCxgfU3A,Event Planning & Services,39.9497654425,-75.1487727165,134.310938,-3345.858005,Philadelphia,PA,3.0,108,1
qPPBosvZZnHCgZKMq0wvgg__beauty___spas,qPPBosvZZnHCgZKMq0wvgg,Beauty & Spas,qPPBosvZZnHCgZKMq0wvgg,Beauty & Spas,39.9529745,-75.1583757,-683.916052,-2989.026599,Philadelphia,PA,4.0,128,1
qPXZFVTkXNvb9PR2Muz8CQ__health___medical,qPXZFVTkXNvb9PR2Muz8CQ,Health & Medical,qPXZFVTkXNvb9PR2Muz8CQ,Health & Medical,39.9490852,-75.1678993,-1495.379131,-3421.497625,Philadelphia,PA,2.5,11,1
qPwqwuSFxE8mnYXnInyvSA__restaurants,qPwqwuSFxE8mnYXnInyvSA,Restaurants,qPwqwuSFxE8mnYXnInyvSA,Restaurants,39.9533,-75.159437,-774.344646,-2952.832601,Philadelphia,PA,3.5,7,1
qQO7ErS_RAN4Vs1uX0L55Q__coffee___tea,qQO7ErS_RAN4Vs1uX0L55Q,Coffee & Tea,qQO7ErS_RAN4Vs1uX0L55Q,Coffee & Tea,39.9495617,-75.1428765,636.701000,-3368.513169,Philadelphia,PA,4.0,2062,1
qQm87XmomCWkVYYu7Eeu9g__health___medical,qQm87XmomCWkVYYu7Eeu9g,Health & Medical,qQm87XmomCWkVYYu7Eeu9g,Health & Medical,39.9757935187,-75.2628790411,-9588.175254,-451.663984,Philadelphia,PA,3.0,9,1
qR-8OYSnYucZUhPpZ6CLJg__beauty___spas,qR-8OYSnYucZUhPpZ6CLJg,Beauty & Spas,qR-8OYSnYucZUhPpZ6CLJg,Beauty & Spas,40.0070631,-75.1502771,6.129193,3025.359617,Philadelphia,PA,1.5,6,1
qRgeV1CMZawRblc2qjHo_g__restaurants,qRgeV1CMZawRblc2qjHo_g,Restaurants,qRgeV1CMZawRblc2qjHo_g,Restaurants,39.936492,-75.165011,-1249.280091,-4821.799509,Philadelphia,PA,4.0,445,1
qSeAn4hZV7QzpdqyHQ0ZKg__restaurants,qSeAn4hZV7QzpdqyHQ0ZKg,Restaurants,qSeAn4hZV7QzpdqyHQ0ZKg,Restaurants,39.9951676,-75.1126054,3215.965145,1702.638541,Philadelphia,PA,2.0,12,1
qT37Sz23qPG08y9Q97QVnw__local_services,qT37Sz23qPG08y9Q97QVnw,Local Services,qT37Sz23qPG08y9Q97QVnw,Local Services,39.9563922733,-75.206219852,-4760.500841,-2608.987023,Philadelphia,PA,2.5,8,1
qT726FrfU1mOhctIb6v4-w__local_services,qT726FrfU1mOhctIb6v4-w,Local Services,qT726FrfU1mOhctIb6v4-w,Local Services,39.9481823,-75.1728798,-1919.745113,-3521.895663,Philadelphia,PA,4.0,69,1
qTb5bEgZdrwx2A3mNVK5mg__active_life,qTb5bEgZdrwx2A3mNVK5mg,Active Life,qTb5bEgZdrwx2A3mNVK5mg,Active Life,39.9502630719,-75.1695643706,-1637.252300,-3290.524064,Philadelphia,PA,4.5,124,1
qU04_z622p49wEIFB-9U5w__restaurants,qU04_z622p49wEIFB-9U5w,Restaurants,qU04_z622p49wEIFB-9U5w,Restaurants,39.9547153584,-75.2020952851,-4409.065065,-2795.451710,Philadelphia,PA,4.0,147,1
qU_CC7nJ-rOfCusuapOW8g__restaurants,qU_CC7nJ-rOfCusuapOW8g,Restaurants,qU_CC7nJ-rOfCusuapOW8g,Restaurants,39.9704811271,-75.1503968444,-4.073688,-1042.375794,Philadelphia,PA,4.0,5,1
qVfXOR_ZQchCCqj5VRz8tA__shopping,qVfXOR_ZQchCCqj5VRz8tA,Shopping,qVfXOR_ZQchCCqj5VRz8tA,Shopping,39.944146,-75.168183,-1519.551930,-3970.712365,Philadelphia,PA,4.5,16,1
qWTzwt7IyrElM2g9nVHm2Q__beauty___spas,qWTzwt7IyrElM2g9nVHm2Q,Beauty & Spas,qWTzwt7IyrElM2g9nVHm2Q,Beauty & Spas,39.9531797,-75.1565947,-532.165060,-2966.209369,Philadelphia,PA,4.5,47,1
qWWS8jR0w87J3L_6GUHWew__local_services,qWWS8jR0w87J3L_6GUHWew,Local Services,qWWS8jR0w87J3L_6GUHWew,Local Services,39.9417579,-75.1812293,-2631.168417,-4236.257336,Philadelphia,PA,3.5,15,1
qY-BUQY-SFBaSrFHowF3nA__restaurants,qY-BUQY-SFBaSrFHowF3nA,Restaurants,qY-BUQY-SFBaSrFHowF3nA,Restaurants,39.9550836837,-75.1552917273,-421.144622,-2754.495749,Philadelphia,PA,4.0,1213,1
qYREpGOZQ_Xio8Vo-a0TmQ__restaurants,qYREpGOZQ_Xio8Vo-a0TmQ,Restaurants,qYREpGOZQ_Xio8Vo-a0TmQ,Restaurants,39.9491828858,-75.165957,-1329.884492,-3410.635444,Philadelphia,PA,4.0,113,1
qYuVkDQ5SJj5SrYv3SGc6g__health___medical,qYuVkDQ5SJj5SrYv3SGc6g,Health & Medical,qYuVkDQ5SJj5SrYv3SGc6g,Health & Medical,40.0944174154,-75.0307431647,10191.077657,12738.729727,Philadelphia,PA,2.0,6,1
qZN7FFXvMOPGq4m36rzd6Q__breakfast___brunch,qZN7FFXvMOPGq4m36rzd6Q,Breakfast & Brunch,qZN7FFXvMOPGq4m36rzd6Q,Breakfast & Brunch,39.9256685,-75.1609566,-903.822921,-6025.319460,Philadelphia,PA,3.5,12,1
qZk3lDvVwOV6FcCnDOyo4Q__beauty___spas,qZk3lDvVwOV6FcCnDOyo4Q,Beauty & Spas,qZk3lDvVwOV6FcCnDOyo4Q,Beauty & Spas,39.9315216,-75.2248884,-6351.163767,-5374.483536,Philadelphia,PA,2.5,7,1
qZmJGx9UOd6JaE1gMJh2jg__nightlife,qZmJGx9UOd6JaE1gMJh2jg,Nightlife,qZmJGx9UOd6JaE1gMJh2jg,Nightlife,40.0646888,-74.9812645,14406.931914,9433.053952,Philadelphia,PA,4.0,10,1
q_ETKH71b9B7-vPJ4__-8w__event_planning___services,q_ETKH71b9B7-vPJ4__-8w,Event Planning & Services,q_ETKH71b9B7-vPJ4__-8w,Event Planning & Services,39.9517253,-75.176107,-2194.720295,-3127.931494,Philadelphia,PA,4.5,13,1
q_aNiAml3tAeafeWDAeirQ__shopping,q_aNiAml3tAeafeWDAeirQ,Shopping,q_aNiAml3tAeafeWDAeirQ,Shopping,39.9513634,-75.1695637,-1637.195161,-3168.172993,Philadelphia,PA,3.5,7,1
q_qyyit3Ffz0spmmH28u9w__health___medical,q_qyyit3Ffz0spmmH28u9w,Health & Medical,q_qyyit3Ffz0spmmH28u9w,Health & Medical,39.9534173,-75.1568482,-553.764654,-2939.789418,Philadelphia,PA,3.0,5,1
qa4nHJFfq3LAzgq_xagfag__local_services,qa4nHJFfq3LAzgq_xagfag,Local Services,qa4nHJFfq3LAzgq_xagfag,Local Services,39.966038,-75.224472,-6315.684197,-1536.429669,Philadelphia,PA,3.5,5,1
qaDImxPguQz0jToNYvB1Eg__restaurants,qaDImxPguQz0jToNYvB1Eg,Restaurants,qaDImxPguQz0jToNYvB1Eg,Restaurants,39.924584,-75.172676,-1902.380232,-6145.910525,Philadelphia,PA,4.5,369,1
qaEqiGzQ67ief_yoKP97Hw__restaurants,qaEqiGzQ67ief_yoKP97Hw,Restaurants,qaEqiGzQ67ief_yoKP97Hw,Restaurants,40.0366775201,-75.1742986,-2040.634673,6318.337437,Philadelphia,PA,1.0,16,1
qaFizW202p1-BJzmai_Z_g__automotive,qaFizW202p1-BJzmai_Z_g,Automotive,qaFizW202p1-BJzmai_Z_g,Automotive,39.9390446469,-75.1777032735,-2330.731573,-4537.957732,Philadelphia,PA,4.0,33,1
qauNuzGr6cmAuT7K7FzX5w__health___medical,qauNuzGr6cmAuT7K7FzX5w,Health & Medical,qauNuzGr6cmAuT7K7FzX5w,Health & Medical,39.940886,-75.148877,125.425411,-4333.208327,Philadelphia,PA,5.0,39,1
qbt1zCsv5aDQoGGjTfbV2A__american__new,qbt1zCsv5aDQoGGjTfbV2A,American (New),qbt1zCsv5aDQoGGjTfbV2A,American (New),39.9097834,-75.2205579,-5982.181358,-7791.664429,Philadelphia,PA,3.0,5,1
qci60H4AWEOcXZcJg4E2EQ__beauty___spas,qci60H4AWEOcXZcJg4E2EQ,Beauty & Spas,qci60H4AWEOcXZcJg4E2EQ,Beauty & Spas,40.0796885,-75.0273356,10481.420904,11100.946797,Philadelphia,PA,3.5,12,1
qcn10016DUkbgCbQi9L1WA__food,qcn10016DUkbgCbQi9L1WA,Food,qcn10016DUkbgCbQi9L1WA,Food,39.9533865861,-75.1593522209,-767.121001,-2943.204652,Philadelphia,PA,4.0,472,1
qco6vin5bT7cD7miX55aoQ__event_planning___services,qco6vin5bT7cD7miX55aoQ,Event Planning & Services,qco6vin5bT7cD7miX55aoQ,Event Planning & Services,39.9556241,-75.1647529,-1227.288552,-2694.404115,Philadelphia,PA,5.0,9,1
qd-K8ZNpgyNTlYWBgXm2uA__beauty___spas,qd-K8ZNpgyNTlYWBgXm2uA,Beauty & Spas,qd-K8ZNpgyNTlYWBgXm2uA,Beauty & Spas,39.9130294902,-75.1546011108,-362.300300,-7430.715169,Philadelphia,PA,3.5,34,1
qd6t6bkXt5CIEjJdWbYTsw__shopping,qd6t6bkXt5CIEjJdWbYTsw,Shopping,qd6t6bkXt5CIEjJdWbYTsw,Shopping,39.95212314,-75.1585425809,-698.135222,-3083.693643,Philadelphia,PA,1.0,7,1
qfFKVxDqFbPtBTlKGQDapQ__restaurants,qfFKVxDqFbPtBTlKGQDapQ,Restaurants,qfFKVxDqFbPtBTlKGQDapQ,Restaurants,39.982461,-75.156031,-484.134721,289.727134,Philadelphia,PA,3.5,9,1
qg32q52ZMmNMDH0aPik3_Q__local_services,qg32q52ZMmNMDH0aPik3_Q,Local Services,qg32q52ZMmNMDH0aPik3_Q,Local Services,39.9120596,-75.1487007,140.447140,-7538.562188,Philadelphia,PA,4.5,15,1
qg4dxUN2myUvbyIm03T9oA__beauty___spas,qg4dxUN2myUvbyIm03T9oA,Beauty & Spas,qg4dxUN2myUvbyIm03T9oA,Beauty & Spas,39.952659,-75.1680966,-1512.190175,-3024.108647,Philadelphia,PA,1.0,5,1
qg6TJc2izTA52XFHAxdVjQ__sandwiches,qg6TJc2izTA52XFHAxdVjQ,Sandwiches,qg6TJc2izTA52XFHAxdVjQ,Sandwiches,39.954251,-75.168476,-1544.517141,-2847.086079,Philadelphia,PA,3.5,60,1
qgF_Qvv6qzUd6OY2DgL-IA__restaurants,qgF_Qvv6qzUd6OY2DgL-IA,Restaurants,qgF_Qvv6qzUd6OY2DgL-IA,Restaurants,40.0526185,-75.065267,7249.457083,8090.895976,Philadelphia,PA,4.5,6,1
qgQne6KhPvazQw9GLkov2g__shopping,qgQne6KhPvazQw9GLkov2g,Shopping,qgQne6KhPvazQw9GLkov2g,Shopping,39.9515388,-75.1705174,-1718.455644,-3148.669376,Philadelphia,PA,4.5,27,1
qgfjq8YSs3sXK2SNcoaCXw__shopping,qgfjq8YSs3sXK2SNcoaCXw,Shopping,qgfjq8YSs3sXK2SNcoaCXw,Shopping,39.9547208,-75.1689532,-1585.177205,-2794.846631,Philadelphia,PA,3.0,19,1
qiWuEwOfZDhad1kdyCDAIA__bars,qiWuEwOfZDhad1kdyCDAIA,Bars,qiWuEwOfZDhad1kdyCDAIA,Bars,39.9375696,-75.17882,-2425.882811,-4701.975691,Philadelphia,PA,4.5,43,1
qjGS_7iaQDpbVhS6W8qkHQ__food,qjGS_7iaQDpbVhS6W8qkHQ,Food,qjGS_7iaQDpbVhS6W8qkHQ,Food,39.942203,-75.155223,-415.288679,-4186.764406,Philadelphia,PA,5.0,316,1
qjIN4UbE96Cq6JKwLIQ9VQ__restaurants,qjIN4UbE96Cq6JKwLIQ9VQ,Restaurants,qjIN4UbE96Cq6JKwLIQ9VQ,Restaurants,39.9398664,-75.1545609,-358.874118,-4446.582830,Philadelphia,PA,4.5,190,1
qjivA_eSsUd73NuPY8_PRg__shopping,qjivA_eSsUd73NuPY8_PRg,Shopping,qjivA_eSsUd73NuPY8_PRg,Shopping,40.0258028,-75.2248609,-6348.820615,5109.122062,Philadelphia,PA,4.5,12,1
qkSW7Q-GkEKtmPsloM611g__home_services,qkSW7Q-GkEKtmPsloM611g,Home Services,qkSW7Q-GkEKtmPsloM611g,Home Services,40.0913752,-74.9851678,14074.349295,12400.450342,Philadelphia,PA,5.0,9,1
qkpxKfh3IHJBYIRBITaL0Q__home_services,qkpxKfh3IHJBYIRBITaL0Q,Home Services,qkpxKfh3IHJBYIRBITaL0Q,Home Services,39.9500869,-75.1683553,-1534.232838,-3310.113513,Philadelphia,PA,4.5,8,1
qlU5YwDLNDXuY48y5zgvjg__home_services,qlU5YwDLNDXuY48y5zgvjg,Home Services,qlU5YwDLNDXuY48y5zgvjg,Home Services,39.9350642,-75.1516194,-108.242147,-4980.563845,Philadelphia,PA,4.0,10,1
qluIWCzDpeZfddykm_2gYg__event_planning___services,qluIWCzDpeZfddykm_2gYg,Event Planning & Services,qluIWCzDpeZfddykm_2gYg,Event Planning & Services,40.0031369,-75.2213329,-6048.215619,2588.785493,Philadelphia,PA,1.0,25,1
qmNgEkCHUP6Hjg233Um34A__beauty___spas,qmNgEkCHUP6Hjg233Um34A,Beauty & Spas,qmNgEkCHUP6Hjg233Um34A,Beauty & Spas,39.9549597,-75.2261875,-6461.854229,-2768.282126,Philadelphia,PA,3.0,8,1
qmsdbXMG6DCNXEEZJz4d5g__restaurants,qmsdbXMG6DCNXEEZJz4d5g,Restaurants,qmsdbXMG6DCNXEEZJz4d5g,Restaurants,39.979333,-75.1530332,-228.705679,-58.091077,Philadelphia,PA,2.0,56,1
qnVbh30JVGjen-vkLVzC3Q__food,qnVbh30JVGjen-vkLVzC3Q,Food,qnVbh30JVGjen-vkLVzC3Q,Food,39.953647,-75.158911,-729.526555,-2914.247908,Philadelphia,PA,4.5,26,1
qnprJxrjwuEivitA8V2aEQ__food,qnprJxrjwuEivitA8V2aEQ,Food,qnprJxrjwuEivitA8V2aEQ,Food,39.9388677768,-75.156939,-561.501313,-4557.624817,Philadelphia,PA,4.5,120,1
qoHgAxwNTiNCli9d7RQl2w__food,qoHgAxwNTiNCli9d7RQl2w,Food,qoHgAxwNTiNCli9d7RQl2w,Food,39.9506847,-75.173394,-1963.557780,-3243.641094,Philadelphia,PA,3.5,103,1
qoR_oeEbFaF3U4zAH69g7g__automotive,qoR_oeEbFaF3U4zAH69g7g,Automotive,qoR_oeEbFaF3U4zAH69g7g,Automotive,39.9077633801,-75.1890879079,-3300.765015,-8016.280704,PHILADELPHIA,PA,3.0,7,1
qok5k7BMwX85McARwxzIpw__automotive,qok5k7BMwX85McARwxzIpw,Automotive,qok5k7BMwX85McARwxzIpw,Automotive,39.9559609,-75.1464866,329.100633,-2656.953612,Philadelphia,PA,5.0,20,1
qot32tHVWZpiJibLTwQGyw__restaurants,qot32tHVWZpiJibLTwQGyw,Restaurants,qot32tHVWZpiJibLTwQGyw,Restaurants,40.0694581,-75.2398454,-7625.582397,9963.376649,Philadelphia,PA,3.5,47,1
qp-mPpFUvi2AmDAKKMGH6g__beauty___spas,qp-mPpFUvi2AmDAKKMGH6g,Beauty & Spas,qp-mPpFUvi2AmDAKKMGH6g,Beauty & Spas,39.9509137848,-75.162390177,-1025.971563,-3218.167991,Philadelphia,PA,3.0,5,1
qpdJ_lw-BTw1HaXWIomPGQ__restaurants,qpdJ_lw-BTw1HaXWIomPGQ,Restaurants,qpdJ_lw-BTw1HaXWIomPGQ,Restaurants,40.0502726811,-75.0123044444,11762.157999,7830.052455,Philadelphia,PA,4.0,18,1
qqIYDxwJjCQxpPKN5oaUqw__shopping,qqIYDxwJjCQxpPKN5oaUqw,Shopping,qqIYDxwJjCQxpPKN5oaUqw,Shopping,39.949529,-75.1663369,-1362.254061,-3372.149248,Philadelphia,PA,3.0,8,1
qqX8KlCbK6uWEe-6bVPa6w__beauty___spas,qqX8KlCbK6uWEe-6bVPa6w,Beauty & Spas,qqX8KlCbK6uWEe-6bVPa6w,Beauty & Spas,39.9433247896,-75.1632219818,-1096.845905,-4062.026921,Philadelphia,PA,3.5,89,1
qr7meXBoHjezOYUWMj9O4w__restaurants,qr7meXBoHjezOYUWMj9O4w,Restaurants,qr7meXBoHjezOYUWMj9O4w,Restaurants,39.9412618963,-75.1473250317,257.661642,-4291.410507,Philadelphia,PA,4.5,163,1
qrQV_pWhwPrti3Dlz1WVgw__american__traditional,qrQV_pWhwPrti3Dlz1WVgw,American (Traditional),qrQV_pWhwPrti3Dlz1WVgw,American (Traditional),39.92134,-75.14514,443.838356,-6506.627365,Philadelphia,PA,2.5,88,1
qrVCN6M272dDdEKPB1E44w__food,qrVCN6M272dDdEKPB1E44w,Food,qrVCN6M272dDdEKPB1E44w,Food,39.9266145,-75.1560886,-489.042558,-5920.128914,Philadelphia,PA,4.0,14,1
qrj59uv5by9NUCzLOpeSHQ__pizza,qrj59uv5by9NUCzLOpeSHQ,Pizza,qrj59uv5by9NUCzLOpeSHQ,Pizza,40.0107279,-75.1646047,-1214.661098,3432.867347,Philadelphia,PA,2.5,5,1
qsm7SkX60JsajT7Yz248FA__coffee___tea,qsm7SkX60JsajT7Yz248FA,Coffee & Tea,qsm7SkX60JsajT7Yz248FA,Coffee & Tea,40.0550205,-75.1260334,2071.825721,8357.986558,Philadelphia,PA,4.0,800,1
qswhfcTS2jZozSzswsNSrA__local_services,qswhfcTS2jZozSzswsNSrA,Local Services,qswhfcTS2jZozSzswsNSrA,Local Services,39.9508655,-75.1613821,-940.077860,-3223.537023,Philadelphia,PA,3.5,82,1
qt-lApHa14LT6Jqpq0J-Yw__home_services,qt-lApHa14LT6Jqpq0J-Yw,Home Services,qt-lApHa14LT6Jqpq0J-Yw,Home Services,39.9316159,-75.2276575,-6587.106311,-5363.997840,Philadelphia,PA,2.5,5,1
qtg5d6UmDVFeUw5ZKVBl4Q__food,qtg5d6UmDVFeUw5ZKVBl4Q,Food,qtg5d6UmDVFeUw5ZKVBl4Q,Food,39.9767276,-75.1237185,2269.067928,-347.798739,Philadelphia,PA,4.5,246,1
qtyNbCXut-RQnnEQNJ9UzA__food,qtyNbCXut-RQnnEQNJ9UzA,Food,qtyNbCXut-RQnnEQNJ9UzA,Food,39.9496418,-75.2069391,-4821.784724,-3359.606443,Philadelphia,PA,4.0,241,1
qu0vPdKO4NN9Ucs51-BInA__home_services,qu0vPdKO4NN9Ucs51-BInA,Home Services,qu0vPdKO4NN9Ucs51-BInA,Home Services,39.979331,-75.137212,1119.347543,-58.313467,Philadelphia,PA,4.5,56,1
qv5rrPaZkj-Gxegu7MmuDg__shopping,qv5rrPaZkj-Gxegu7MmuDg,Shopping,qv5rrPaZkj-Gxegu7MmuDg,Shopping,39.948864,-75.153766,-291.144268,-3446.093977,Philadelphia,PA,5.0,9,1
qv6TSnK4iXZAXxG13mjv-w__restaurants,qv6TSnK4iXZAXxG13mjv-w,Restaurants,qv6TSnK4iXZAXxG13mjv-w,Restaurants,39.872831,-75.252221,-8680.051556,-11900.589512,Philadelphia,PA,2.0,5,1
qvfkT03PHLf4_Ejs4gtAFQ__event_planning___services,qvfkT03PHLf4_Ejs4gtAFQ,Event Planning & Services,qvfkT03PHLf4_Ejs4gtAFQ,Event Planning & Services,39.942221,-75.1527801,-207.140168,-4184.762895,Philadelphia,PA,4.5,45,1
qwPpnCgmvrm1WsrmyyhuvQ__sandwiches,qwPpnCgmvrm1WsrmyyhuvQ,Sandwiches,qwPpnCgmvrm1WsrmyyhuvQ,Sandwiches,40.044675,-75.149271,91.854444,7207.617856,Philadelphia,PA,2.5,14,1
qwZlIVWDkq62o8uXTD-Ccw__home_services,qwZlIVWDkq62o8uXTD-Ccw,Home Services,qwZlIVWDkq62o8uXTD-Ccw,Home Services,40.0797922,-75.0313027,10143.402173,11112.477727,Philadelphia,PA,1.5,19,1
qwwGSvbeqYBY4JREsM4QfA__home_services,qwwGSvbeqYBY4JREsM4QfA,Home Services,qwwGSvbeqYBY4JREsM4QfA,Home Services,39.9374909,-75.1672153,-1437.098570,-4710.726744,Philadelphia,PA,3.5,8,1
qxj6z-4cpM7OSROq8LKTAQ__shopping,qxj6z-4cpM7OSROq8LKTAQ,Shopping,qxj6z-4cpM7OSROq8LKTAQ,Shopping,40.0552648,-75.0958812,4640.958932,8385.151516,Philadelphia,PA,4.5,12,1
qy1pjoe6uuESf7kmLvFqzA__health___medical,qy1pjoe6uuESf7kmLvFqzA,Health & Medical,qy1pjoe6uuESf7kmLvFqzA,Health & Medical,40.080002,-75.025557,10632.967402,11135.806455,Philadelphia,PA,4.0,8,1
qz4q9Bx1yTTQyszX9SseKw__shopping,qz4q9Bx1yTTQyszX9SseKw,Shopping,qz4q9Bx1yTTQyszX9SseKw,Shopping,39.9485021,-75.1537051,-285.955253,-3486.335476,Philadelphia,PA,4.0,5,1
qzFBDBxFQFZ0D9erZ-4pCA__shopping,qzFBDBxFQFZ0D9erZ-4pCA,Shopping,qzFBDBxFQFZ0D9erZ-4pCA,Shopping,39.9493839,-75.1753829,-2133.022994,-3388.283654,Philadelphia,PA,4.0,76,1
qzbM4egnlq5vLabJQjWgxQ__shopping,qzbM4egnlq5vLabJQjWgxQ,Shopping,qzbM4egnlq5vLabJQjWgxQ,Shopping,40.072502,-75.0767381,6272.056297,10301.843353,Philadelphia,PA,4.5,7,1
r-SJgc58C_fuOtbwn-TW8w__beauty___spas,r-SJgc58C_fuOtbwn-TW8w,Beauty & Spas,r-SJgc58C_fuOtbwn-TW8w,Beauty & Spas,39.931305,-75.1642171,-1181.635447,-5398.568390,Philadelphia,PA,4.5,14,1
r0Gz71sm-Wsh4J4kjiaViw__food,r0Gz71sm-Wsh4J4kjiaViw,Food,r0Gz71sm-Wsh4J4kjiaViw,Food,39.9914019,-75.1800551,-2531.120121,1283.911227,Philadelphia,PA,4.0,5,1
r0c0vH7lfpy-Ozjo7R1sBA__shopping,r0c0vH7lfpy-Ozjo7R1sBA,Shopping,r0c0vH7lfpy-Ozjo7R1sBA,Shopping,39.9696686,-75.1312444,1627.819871,-1132.724810,Philadelphia,PA,4.5,20,1
r0v7afVT1OHM6y_52xFJ2A__shopping,r0v7afVT1OHM6y_52xFJ2A,Shopping,r0v7afVT1OHM6y_52xFJ2A,Shopping,39.951316,-75.16766,-1474.989455,-3173.443640,Philadelphia,PA,3.5,25,1
r1JBMs5FJlM4AgDvgx08NA__shopping,r1JBMs5FJlM4AgDvgx08NA,Shopping,r1JBMs5FJlM4AgDvgx08NA,Shopping,39.9404237,-75.1507871,-37.325611,-4384.613812,Philadelphia,PA,5.0,6,1
r1XZyqd0JU4GGJhBBGcG7A__active_life,r1XZyqd0JU4GGJhBBGcG7A,Active Life,r1XZyqd0JU4GGJhBBGcG7A,Active Life,39.95031,-75.16578,-1314.803119,-3285.305891,Philadelphia,PA,5.0,67,1
r1g9VYLve8rfL3NUqA4uWw__nightlife,r1g9VYLve8rfL3NUqA4uWw,Nightlife,r1g9VYLve8rfL3NUqA4uWw,Nightlife,39.9476017,-75.1444627,501.548040,-3586.455526,Philadelphia,PA,2.0,42,1
r1zaqHAYnfoeEwOR2DA_Pw__restaurants,r1zaqHAYnfoeEwOR2DA_Pw,Restaurants,r1zaqHAYnfoeEwOR2DA_Pw,Restaurants,40.0446837,-75.1814304,-2648.303242,7208.585253,Philadelphia,PA,2.0,8,1
r2AhwhhigE1k4dIL5uZKrg__shopping,r2AhwhhigE1k4dIL5uZKrg,Shopping,r2AhwhhigE1k4dIL5uZKrg,Shopping,40.0729031,-75.2026081,-4452.759713,10346.443700,Philadelphia,PA,5.0,13,1
r3X75SK37buS94mDls3q_Q__restaurants,r3X75SK37buS94mDls3q_Q,Restaurants,r3X75SK37buS94mDls3q_Q,Restaurants,39.9493695,-75.1675666,-1467.031262,-3389.884864,Philadelphia,PA,4.5,279,1
r4D7_LX3JowSbx4QUpoaNg__shopping,r4D7_LX3JowSbx4QUpoaNg,Shopping,r4D7_LX3JowSbx4QUpoaNg,Shopping,39.9214203,-75.144277,517.370701,-6497.698400,Philadelphia,PA,2.5,78,1
r4eDzodjjoxk79ydS7V67Q__american__new,r4eDzodjjoxk79ydS7V67Q,American (New),r4eDzodjjoxk79ydS7V67Q,American (New),39.9501977,-75.1666386,-1387.960560,-3297.793098,Philadelphia,PA,4.0,221,1
r4gAaKt-6w_YYoY2TQIegA__beauty___spas,r4gAaKt-6w_YYoY2TQIegA,Beauty & Spas,r4gAaKt-6w_YYoY2TQIegA,Beauty & Spas,39.9670731,-75.1708686,-1748.379815,-1421.331641,Philadelphia,PA,3.0,58,1
r5LcXzYJaNRJHCS1TGs57A__health___medical,r5LcXzYJaNRJHCS1TGs57A,Health & Medical,r5LcXzYJaNRJHCS1TGs57A,Health & Medical,39.919153,-75.1704871,-1715.873918,-6749.811005,Philadelphia,PA,5.0,8,1
r5thRhSnNss1SabpD-varw__automotive,r5thRhSnNss1SabpD-varw,Automotive,r5thRhSnNss1SabpD-varw,Automotive,39.905522,-75.224934,-6355.049137,-8265.511144,Philadelphia,PA,1.5,43,1
r5yb5JfWV4TryNZlMBHPng__food,r5yb5JfWV4TryNZlMBHPng,Food,r5yb5JfWV4TryNZlMBHPng,Food,39.9527910361,-75.2031435956,-4498.386883,-3009.426882,Philadelphia,PA,3.0,104,1
r6L5i18RTx6u6a3xeKLQ9g__home_services,r6L5i18RTx6u6a3xeKLQ9g,Home Services,r6L5i18RTx6u6a3xeKLQ9g,Home Services,40.057497848,-75.1376483291,1082.169904,8633.455468,Philadelphia,PA,5.0,32,1
